SMILES
CCC(=O)OC1(c2ccccc2)CCN(C)CC1C
CCC(=O)OC1(c2ccccc2)CCNCC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CNC
CCC(=O)OC(CC)(CCNC)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NCC1CCN(C)C1
CCC(=O)OC(CC)(CCN(C)C(=S)NCC1CCN(C)C1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(C(=S)NC2CCN(C)CC2)CC1C
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)C(C)C1CCN(C)C1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NC1CCN(C)CC1
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CCCCN2C)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)CC1CCN(C)CC1
CCC(=O)OC(CC)(CCN(C)C(=S)NC1CCN(C)CC1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)C(=S)NCC1CCN(C)CC1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)CCCN1CCC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)CC1CCCN1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)CCN2CCCC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C#CC2CCCN2C)CC1C
CCC(=O)OC(CC)(CCN(C)C(=O)C1CCN1C(C)C)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)C2CC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CC2C)CC1C
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)CCN1CCCC1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(C(=S)NC2CC2)CC1C
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)C1CC1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)NC1CC1
CCC(=O)OC(CC)(CCN(C)C(=O)C1CC1C)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NCC1CCCN1CC
CCC(=O)OC1(c2ccccc2)CCN(C(=O)CC23CCCN2CCC3)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)N2CCC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)NC2CC2)CC1C
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)CC1(N(C)C)CC1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NCCN1CCCCC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)N1CCC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)NC1CC1
CCC(=O)OC1(c2ccccc2)CCN(C(=S)NC2CCC2)CC1C
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)C1COC1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NCC1CC1
C=CC1CC1C(=O)N(C)CC(C)C(C)(OC(=O)CC)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)NC1CCC1
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)N(C)C2CC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CCCN2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)C2CC(=O)C2)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)C1CN(C)CC1c1ccccc1
CCC(=O)OC(CC)(CCN(C)C(=S)NC1CC1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)C(=S)NCC1CC1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)C(=O)NCC1CC1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(C(=S)NC23CC(C2)C3)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CC(NC)C2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)CC2COC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)NC23CC(C2)C3)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)c1nccnc1C1CCCN1C
CCC(=O)OC(CC)(CCN(C)C(=O)NC1CC1(C)C)c1ccccc1
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)C1CC(=O)C1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)NC12CC(C1)C2
CCC(=O)OC1(c2ccccc2)CCN(C(=S)NCC2CCC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)C2CCNC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CCC(C)N2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)c2ccc(I)o2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)N2CCCC2)CC1C
CCC(=O)OC(CC)(CCN(C)C(=S)NC1(C)CC1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(c2nccnc2O)CC1C
CCC(=O)OC(CC)(CCN(C)C(=O)C1(NC)CCC1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)C1CCOC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)C1CCNC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)N1CCCC1
CCC(=O)OC1(c2ccccc2)CCN(c2ccc[n+]([O-])c2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2ccncc2C#N)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2ccnc(OC)c2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)Nc2ccoc2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)CC2(C)COC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CCCNC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)Nc2cccs2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)NC2CCOC2)CC1C
CCC(=O)OC(CC)(CCN(C)C(=S)NC1CCC1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)c1cc(C)ncn1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)c1ncnc(C)n1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)c1ccncc1C
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)C1CCNC1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)N1CCCC1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)C1CCOC1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)Nc1ccoc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)N(C)CC1CC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)C1CC(OC)C1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)CC1(C)COC1
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)C2CCOC2C)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)N2CCC(C)C2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)C2COCC2C)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)N2CC3CC2C3)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NCCN1CCOCC1
CCC(=O)OC(CC)(CCN(C)C(=O)C1=CCC2CCC1N2C)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CC=CC2CC)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2cc(CO)cc(N)n2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2ncc(C=O)cc2N)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2(O)CCCCC2)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)C(C(C)C)N1CC2CCC1C2
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CCC(=O)CC2)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)CCC1CC(=O)C1
CCC(=O)OC1(c2ccccc2)CCN(c2cc(F)cnc2C#N)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2ncc(CC)c(=O)[nH]2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)C2CCCOC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)C2CCOCC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)N2CCCCC2)CC1C
CCC(=O)OC(CC)(CCN(C)C(=O)NC1CCOC1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)C(=O)NC1CC(C)(C)C1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)CC2CCOC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2ccc(CO)c(O)c2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2nc(N)ccc2OC)CC1C
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)CC1(C)COC1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)C1CC(C)(C)CN1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)N1CCCC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)N1CC2CC1C2
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)N(C)CC1CC1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)C(=O)Nc1cccs1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(c2c(O)ccnc2O)CC1C
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)C1CC(OC)C1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)c1ccnnc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)N1CCC(C)C1
CCC(=O)OC(CC)(CCN(C)C(=O)c1ccc(CN(C)C)cc1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(c2ccnc(CNC)c2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2ncccc2CC#N)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)NC2CCCCC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)NCC2CCCO2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2cnccc2CCO)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)NCc2cccs2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)NC2CC=CCC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=S)Nc2ccccn2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=S)NC2CCOCC2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=S)Nc2ccncc2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)Nc2cccnc2)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)C(C)c1ccc[nH]1
CCC(=O)OC(CC)(CCN(C)C(=O)c1[nH]cc(I)c1C)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)CC1CCOC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)CC1CCCN1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)C1CCCOC1
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)N1CC2CC1C2)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)N1CCCCC1
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)N1CCC(C)C1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(c2cccc(NN)n2)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)S(=O)(=O)CC1CCCO1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)C1(CC)CCCN1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NC1(C)CC=CO1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NC1(C)CCCO1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)CC1CCC12CC2
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)c1cnccc1Br
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)c1ccn(C)c(=O)c1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)c1ncc(N)c(C)n1
CCC(=O)OC(CC)(CCN(C)c1cnccn1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)CN1Cc2ccccc2C1
CCC(=O)OC(CC)(CCN(C)c1ccnc(OCCN(C)C)c1)c1ccccc1
CCC(=O)OC1(c2ccccc2)CCN(c2nc(CO)c(Cl)cc2O)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2cc(O)c(O)c(C=O)c2)CC1C
CCC(=O)OC1(c2ccccc2)CCN(C(=O)C2CNCC2C(C)C)CC1C
CCC(=O)OC1(c2ccccc2)CCN(S(=O)(=O)CC23CC(CO2)C3)CC1C
CCC(=O)OC1(c2ccccc2)CCN(c2cc[n+]([O-])c(CO)c2C)CC1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)NC1CCOCC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)c1cc(Br)c(C)n1C
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)NCC1CCOC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)Nc1ccncc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)NCC1C=CCC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)NCC1CCCC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NC1CCOCC1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NCC1CCCO1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=S)NCC1CCOC1
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)N1CC2CC2C1)c1ccccc1
CCC(=O)OC(C)(c1ccccc1)C(C)CN(C)C(=O)C=CC1CCCN1
CCC(=O)OC(CC)(CCN(C)C(=O)C1(C)CC2CC2C1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)S(=O)(=O)N1CCCCC1)c1ccccc1
CCC(=O)OC(CC)(CCN(C)c1ncc(C)c(N)n1)c1ccccc1
